,index,age,income,members_in_household,loan_accounts,Savings,Mortgage,Pension,id,nb_products
2062,2062,33,57924.0,3,1,1,0,0,71071,1
2063,2063,50,52745.0,6,0,1,0,0,55063,1
2064,2064,37,39390.0,6,0,0,0,0,25247,0
2065,2065,56,25147.0,5,0,0,0,1,2506,1
2066,2066,56,57624.0,6,0,1,0,0,70168,1
2067,2067,36,44669.0,3,0,0,0,0,37276,0
2068,2068,40,41771.0,6,2,0,1,0,31051,1
2069,2069,42,26672.0,4,0,0,0,0,4024,0
2070,2070,32,41102.0,4,4,0,1,0,29752,1
2071,2071,43,27003.0,6,2,0,1,0,4292,1
2072,2072,29,46480.0,3,0,0,0,0,40714,0
2073,2073,37,51919.0,2,0,1,0,0,53394,1
2074,2074,44,51537.0,2,0,1,0,0,52279,1
2075,2075,56,33920.0,2,1,0,0,1,14994,1
2076,2076,44,40604.0,6,1,0,0,0,27234,0
2077,2077,39,32151.0,4,0,0,0,0,12643,0
2078,2078,35,32223.0,7,0,0,0,0,11963,0
2079,2079,18,42794.0,7,7,0,1,0,34569,1
2080,2080,39,19914.0,2,0,0,0,0,673,0
2081,2081,21,38890.0,7,2,0,1,0,24043,1
2082,2082,32,55309.0,4,0,0,0,0,61396,0
2083,2083,32,48050.0,4,0,0,0,0,45069,0
2084,2084,38,47994.0,6,0,0,0,0,44453,0
2085,2085,41,44420.0,3,7,0,1,0,36404,1
2086,2086,36,44659.0,4,3,0,1,0,37123,1
2087,2087,31,45683.0,7,0,0,0,0,39150,0
2088,2088,60,42705.0,2,0,0,0,0,33902,0
2089,2089,42,44383.0,3,1,0,0,0,36698,0
2090,2090,44,46542.0,4,3,0,1,0,40651,1
2091,2091,46,30982.0,3,2,0,0,0,9274,0
2092,2092,56,35251.0,4,1,0,0,0,16854,0
2093,2093,39,51070.0,7,1,1,0,0,51299,1
2094,2094,38,45458.0,4,1,0,0,0,38621,0
2095,2095,45,28249.0,2,0,0,0,0,5592,0
2096,2096,41,31290.0,3,2,0,0,0,9547,0
2097,2097,23,42708.0,2,0,0,0,0,34376,0
2098,2098,46,31960.0,4,0,0,0,0,11803,0
2099,2099,49,52579.0,2,0,1,0,0,54880,1
2100,2100,51,41032.0,6,0,0,0,0,29094,0
2101,2101,37,40977.0,7,0,0,0,0,28370,0
2102,2102,32,44399.0,3,2,0,0,0,36484,0
2103,2103,63,35371.0,3,1,0,0,1,17653,1
2104,2104,41,62869.0,6,0,1,0,0,82902,1
2105,2105,30,45745.0,4,0,0,0,0,39201,0
2106,2106,33,35260.0,7,0,0,0,0,17188,0
2107,2107,40,55322.0,3,0,1,0,0,60639,1
2108,2108,39,41030.0,3,3,0,0,0,28701,0
2109,2109,38,40609.0,4,0,0,0,0,27229,0
2110,2110,32,31904.0,3,1,0,0,0,11092,0
2111,2111,32,71844.0,5,1,1,0,0,108554,1
2112,2112,41,53226.0,6,0,1,0,0,55948,1
2113,2113,44,46020.0,4,4,0,1,0,39858,1
2114,2114,49,54117.0,2,1,0,0,0,57696,0
2115,2115,36,50809.0,4,5,0,1,0,50113,1
2116,2116,36,76851.0,2,1,1,0,0,114747,1
2117,2117,39,34850.0,3,0,0,0,0,15699,0
2118,2118,49,47956.0,5,0,1,0,0,45594,1
2119,2119,40,27350.0,3,1,0,0,0,5220,0
2120,2120,35,28261.0,3,0,0,0,0,6380,0
2121,2121,52,41954.0,2,0,0,0,0,31749,0
2122,2122,28,31965.0,5,0,0,0,0,11558,0
2123,2123,31,39347.0,3,3,0,0,0,24912,0
2124,2124,33,35365.0,4,0,0,0,0,17843,0
2125,2125,36,26191.0,3,0,0,0,0,3584,0
2126,2126,35,39908.0,4,0,0,0,0,26440,0
2127,2127,40,65106.0,5,2,1,0,0,88930,1
2128,2128,71,38204.0,1,0,0,0,1,22893,1
2129,2129,42,50856.0,6,0,1,0,0,50295,1
2130,2130,53,35143.0,4,0,0,0,0,16436,0
2131,2131,68,33940.0,6,0,0,0,1,15022,1
2132,2132,43,37052.0,4,1,0,0,0,19812,0
2133,2133,28,54996.0,6,0,1,0,0,60237,1
2134,2134,32,37525.0,4,0,0,0,0,20698,0
2135,2135,47,53340.0,3,2,1,0,0,56325,1
2136,2136,37,32921.0,5,1,0,0,0,13545,0
2137,2137,21,43121.0,4,1,0,0,0,34631,0
2138,2138,37,38898.0,5,1,0,0,0,24104,0
2139,2139,43,47148.0,4,1,1,0,0,43223,1
2140,2140,42,54916.0,5,0,1,0,0,59381,1
2141,2141,45,46477.0,6,1,0,0,0,40674,0
2142,2142,39,41258.0,6,3,0,1,0,30148,1
2143,2143,46,48456.0,3,0,1,0,0,46262,1
2144,2144,22,40999.0,6,5,0,1,0,28938,1
2145,2145,28,52396.0,6,1,1,0,0,54043,1
2146,2146,47,46585.0,3,1,0,0,0,41836,0
2147,2147,36,44402.0,4,0,0,0,0,36574,0
2148,2148,35,40295.0,6,1,0,0,0,26724,0
2149,2149,29,65052.0,3,4,1,1,0,89451,2
2150,2150,21,38525.0,5,0,0,0,0,23633,0
2151,2151,22,40913.0,2,0,0,0,0,27903,0
2152,2152,40,22915.0,2,2,0,0,0,1495,0
2153,2153,38,39426.0,7,7,0,1,0,25126,1
2154,2154,18,31255.0,4,3,0,1,0,9622,1
2155,2155,32,55560.0,6,0,1,0,0,62865,1
2156,2156,35,39894.0,7,0,0,0,0,26110,0
2157,2157,18,26249.0,3,0,0,0,0,3426,0
2158,2158,36,41138.0,2,7,0,0,0,29807,0
2159,2159,37,33283.0,4,2,0,0,0,13886,0
2160,2160,19,32089.0,4,3,0,1,0,11899,1
2161,2161,70,40041.0,5,0,0,0,1,26512,1
2162,2162,50,39270.0,6,1,0,0,0,24908,0
2163,2163,52,47403.0,1,0,0,0,0,43771,0
2164,2164,47,51478.0,4,0,1,0,0,52382,1
2165,2165,46,55420.0,2,0,1,0,0,61976,1
2166,2166,57,54003.0,2,1,1,0,0,57261,1
2167,2167,40,34765.0,5,4,0,1,0,15561,1
2168,2168,48,44427.0,3,0,0,0,0,36292,0
2169,2169,38,31275.0,3,3,0,0,0,9743,0
2170,2170,52,42479.0,6,2,0,0,0,33250,0
2171,2171,37,28282.0,3,0,0,0,0,6117,0
2172,2172,37,55497.0,2,4,0,0,0,62397,0
2173,2173,26,52691.0,5,0,0,0,0,55177,0
2174,2174,47,47388.0,7,1,0,0,0,43671,0
2175,2175,44,31553.0,6,1,0,0,0,10340,0
2176,2176,53,25902.0,5,1,0,0,0,3109,0
2177,2177,28,70914.0,7,1,1,1,0,104728,2
2178,2178,59,51506.0,5,0,1,0,1,52316,2
2179,2179,28,50115.0,3,0,1,0,0,49068,1
2180,2180,47,30972.0,3,3,0,0,0,9323,0
2181,2181,29,65756.0,5,4,1,1,0,90752,2
2182,2182,40,40853.0,4,0,0,0,0,27826,0
2183,2183,23,39439.0,3,2,0,0,0,25262,0
2184,2184,30,61258.0,5,0,1,0,0,78066,1
2185,2185,34,26596.0,7,0,0,0,0,3977,0
2186,2186,40,47956.0,4,0,0,0,0,45112,0
2187,2187,54,22889.0,5,2,0,1,1,1561,2
2188,2188,52,34617.0,4,0,0,0,0,15441,0
2189,2189,38,50626.0,6,1,1,0,0,49580,1
2190,2190,38,54363.0,7,0,1,0,0,58381,1
2191,2191,32,43258.0,7,0,0,0,0,34948,0
2192,2192,53,41126.0,1,0,0,0,0,30050,0
2193,2193,24,57020.0,2,1,1,0,0,68976,1
2194,2194,36,39851.0,3,0,0,0,0,26055,0
2195,2195,30,27013.0,3,2,0,0,0,4790,0
2196,2196,36,29906.0,5,1,0,0,0,7570,0
2197,2197,40,27037.0,6,2,0,1,0,4380,1
2198,2198,31,44051.0,5,1,0,0,0,35735,0
2199,2199,43,27183.0,4,3,0,1,0,5113,1
2200,2200,35,29705.0,5,2,0,1,0,7218,1
2201,2201,43,51042.0,3,2,1,0,0,50725,1
2202,2202,35,46617.0,7,1,0,0,0,42093,0
2203,2203,26,22245.0,4,1,0,0,0,1237,0
2204,2204,46,50568.0,7,0,1,0,0,49814,1
2205,2205,60,34601.0,5,1,0,0,1,15410,1
2206,2206,29,42629.0,4,0,0,0,0,33639,0
2207,2207,42,16959.0,2,2,0,0,0,210,0
2208,2208,36,34569.0,7,1,0,0,0,15406,0
2209,2209,38,46137.0,4,0,0,0,0,40395,0
2210,2210,39,55001.0,4,3,1,1,0,60103,2
2211,2211,32,46604.0,4,1,0,0,0,41335,0
2212,2212,36,50126.0,6,1,0,0,0,49132,0
2213,2213,39,42563.0,3,2,0,0,0,33768,0
2214,2214,46,50906.0,4,0,1,0,0,50410,1
2215,2215,38,46640.0,2,0,0,0,0,41653,0
2216,2216,35,42721.0,6,0,0,0,0,34157,0
2217,2217,64,32177.0,2,0,0,0,1,12285,1
2218,2218,40,24838.0,7,4,0,1,0,2327,1
2219,2219,61,28982.0,2,2,0,0,0,6825,0
2220,2220,45,42224.0,5,0,0,0,0,32383,0
2221,2221,33,51481.0,3,0,0,0,0,52380,0
2222,2222,44,42210.0,3,0,0,0,0,32076,0
2223,2223,51,52631.0,2,2,1,0,0,54754,1
2224,2224,28,35878.0,3,1,0,0,0,18650,0
2225,2225,44,44389.0,3,1,0,0,0,36716,0
2226,2226,31,17932.0,4,0,0,0,0,448,0
2227,2227,70,40732.0,2,1,0,0,0,27397,0
2228,2228,19,45309.0,4,0,0,0,0,37778,0
2229,2229,44,31895.0,6,2,0,1,0,11114,1
2230,2230,49,46008.0,4,0,0,0,0,39902,0
2231,2231,52,53317.0,1,0,1,0,0,56239,1
2232,2232,30,52532.0,5,0,0,0,0,54116,0
2233,2233,48,32214.0,4,3,0,1,0,12623,1
2234,2234,41,52282.0,3,2,1,0,0,53821,1
2235,2235,28,54584.0,6,0,1,0,0,58727,1
2236,2236,39,49029.0,5,0,1,0,0,47452,1
2237,2237,45,26126.0,5,0,0,0,0,3148,0
2238,2238,18,54611.0,4,1,0,0,0,58948,0
2239,2239,38,43072.0,5,0,0,0,0,34641,0
2240,2240,45,54366.0,2,1,1,0,0,58485,1
2241,2241,35,45795.0,5,1,0,0,0,39486,0
2242,2242,11,34561.0,5,1,0,0,0,15431,0
2243,2243,44,49920.0,7,0,1,0,0,48596,1
2244,2244,42,33258.0,4,2,0,0,0,14108,0
2245,2245,50,49817.0,5,0,1,0,0,48183,1
2246,2246,33,38011.0,5,1,0,0,0,21973,0
2247,2247,38,49867.0,2,1,1,0,0,48473,1
2248,2248,69,44408.0,1,0,0,0,1,36208,1
2249,2249,24,19933.0,5,1,0,0,0,714,0
2250,2250,48,42012.0,7,0,0,0,0,31485,0
2251,2251,33,31875.0,5,1,0,0,0,11164,0
2252,2252,43,35294.0,4,1,0,0,0,17294,0
2253,2253,35,34040.0,6,1,0,0,0,15118,0
2254,2254,36,37884.0,7,2,0,1,0,21192,1
2255,2255,42,32025.0,5,1,0,0,0,11406,0
2256,2256,42,38172.0,3,2,0,0,0,22846,0
2257,2257,50,39384.0,6,1,0,0,0,25154,0
2258,2258,53,41114.0,4,0,0,0,0,29996,0
2259,2259,50,72869.0,4,0,1,0,0,109899,1
2260,2260,38,34487.0,6,4,0,1,0,15358,1
2261,2261,31,62396.0,2,1,1,0,0,81695,1
2262,2262,20,41103.0,3,0,0,0,0,29196,0
2263,2263,37,50171.0,7,6,0,1,0,49194,1
2264,2264,36,55628.0,4,1,1,0,0,62641,1
2265,2265,45,44388.0,2,2,0,0,0,36110,0
2266,2266,50,26972.0,3,1,0,0,0,4778,0
2267,2267,51,34887.0,6,0,0,0,0,15898,0
2268,2268,32,33550.0,5,1,0,0,0,14148,0
2269,2269,19,45138.0,3,2,0,0,0,37590,0
2270,2270,34,58616.0,3,1,1,0,0,72114,1
2271,2271,40,45747.0,5,2,0,1,0,39390,1
2272,2272,48,35353.0,5,0,0,0,0,17748,0
2273,2273,29,37532.0,4,4,0,1,0,20572,1
2274,2274,45,35308.0,5,0,0,0,0,16831,0
2275,2275,41,31317.0,2,3,0,0,0,9534,0
2276,2276,46,51270.0,3,7,1,1,0,51765,2
2277,2277,47,45722.0,6,1,0,0,0,39412,0
2278,2278,50,17774.0,3,1,0,0,0,295,0
2279,2279,41,48555.0,2,1,1,0,0,47037,1
2280,2280,38,39293.0,4,3,0,1,0,25025,1
2281,2281,43,54631.0,3,0,1,0,0,59010,1
2282,2282,27,48002.0,7,0,0,0,0,45031,0
2283,2283,47,50871.0,6,4,1,1,0,50379,2
2284,2284,52,41140.0,2,4,0,0,0,29542,0
2285,2285,38,32243.0,3,0,0,0,0,12682,0
2286,2286,26,37880.0,4,3,0,1,0,21357,1
2287,2287,59,46562.0,2,1,0,0,0,41202,0
2288,2288,35,54372.0,4,1,1,0,0,58233,1
2289,2289,54,50918.0,3,0,1,0,0,50461,1
2290,2290,24,45240.0,5,4,0,1,0,37622,1
2291,2291,39,54622.0,2,3,1,0,0,59051,1
2292,2292,50,45708.0,4,1,1,0,0,39400,1
2293,2293,25,51046.0,5,0,0,0,0,50982,0
2294,2294,19,38461.0,4,1,0,0,0,23751,0
2295,2295,47,54649.0,4,3,1,1,0,58939,2
2296,2296,28,36310.0,7,1,0,0,0,19083,0
2297,2297,28,35862.0,2,2,0,0,0,18852,0
2298,2298,31,38865.0,4,1,0,0,0,24041,0
2299,2299,46,55326.0,7,1,1,0,0,60572,1
2300,2300,46,60162.0,3,1,1,0,0,75334,1
2301,2301,38,53292.0,3,2,1,0,0,56255,1
2302,2302,39,34566.0,2,0,0,0,0,15398,0
2303,2303,43,39918.0,4,1,0,0,0,26024,0
2304,2304,25,43444.0,6,2,0,0,0,35116,0
2305,2305,43,51522.0,3,0,1,0,0,52068,1
2306,2306,45,28292.0,7,0,0,0,0,5781,0
2307,2307,35,31507.0,7,0,0,0,0,10218,0
2308,2308,32,44400.0,3,0,0,0,0,36447,0
2309,2309,32,55099.0,6,1,1,0,0,60458,1
2310,2310,62,41292.0,5,0,0,0,0,30477,0
2311,2311,37,41317.0,5,4,0,1,0,30360,1
2312,2312,29,54017.0,6,0,1,0,0,57435,1
2313,2313,20,50183.0,5,0,0,0,0,49381,0
2314,2314,40,44351.0,7,0,0,0,0,36041,0
2315,2315,50,50816.0,4,7,1,1,0,50126,2
2316,2316,36,33718.0,7,1,0,0,0,14554,0
2317,2317,44,55615.0,2,0,1,0,0,62746,1
2318,2318,36,62411.0,2,0,1,0,0,81389,1
2319,2319,15,39270.0,7,0,0,0,0,25042,0
2320,2320,50,33912.0,4,0,0,0,0,14864,0
2321,2321,34,46618.0,2,2,0,0,0,40951,0
2322,2322,47,62647.0,6,1,1,0,0,82342,1
2323,2323,51,44705.0,3,2,0,0,0,37040,0
2324,2324,60,51702.0,4,0,1,0,0,52836,1
2325,2325,54,19934.0,5,1,0,0,1,884,1
2326,2326,18,42413.0,5,3,0,1,0,33106,1
2327,2327,58,55460.0,5,0,1,0,0,62194,1
2328,2328,40,55266.0,2,1,1,0,0,61551,1
2329,2329,52,67998.0,4,0,1,0,0,95661,1
2330,2330,49,43904.0,3,3,0,0,0,35539,0
2331,2331,72,57689.0,3,1,1,0,1,70695,2
2332,2332,60,65142.0,4,1,1,0,1,89243,2
2333,2333,30,37120.0,5,1,0,0,0,19938,0
2334,2334,30,35892.0,7,1,0,0,0,18854,0
2335,2335,28,41029.0,6,0,0,0,0,28889,0
2336,2336,40,51511.0,3,1,1,0,0,52557,1
2337,2337,37,32382.0,7,1,0,0,0,13048,0
2338,2338,35,48613.0,4,1,1,0,0,46765,1
2339,2339,30,54839.0,2,1,1,0,0,59147,1
2340,2340,35,54630.0,7,1,1,0,0,58903,1
2341,2341,44,31901.0,6,0,0,0,0,10723,0
2342,2342,31,39840.0,7,1,0,0,0,25594,0
2343,2343,31,39921.0,3,0,0,0,0,26406,0
2344,2344,64,40863.0,3,1,0,0,0,27990,0
2345,2345,30,51786.0,3,0,0,0,0,52983,0
2346,2346,38,52669.0,7,0,1,0,0,55261,1
2347,2347,42,71544.0,5,2,1,1,0,107506,2
2348,2348,65,50929.0,5,0,0,0,1,50390,1
2349,2349,31,38361.0,7,1,0,0,0,23325,0
2350,2350,38,41258.0,4,0,0,0,0,30181,0
2351,2351,24,73223.0,5,0,1,0,0,110365,1
2352,2352,50,19064.0,6,0,0,0,0,615,0
2353,2353,52,45269.0,2,3,0,0,0,37830,0
2354,2354,43,45709.0,3,0,1,0,0,39070,1
2355,2355,29,35404.0,7,3,0,1,0,18001,1
2356,2356,43,61319.0,6,0,1,0,0,78040,1
2357,2357,46,22729.0,3,0,0,0,0,1373,0
2358,2358,37,35687.0,3,3,0,0,0,18197,0
2359,2359,50,40861.0,2,1,0,0,0,27789,0
2360,2360,47,46602.0,4,0,0,0,0,41059,0
2361,2361,15,44416.0,5,1,0,0,0,36254,0
2362,2362,35,21515.0,2,0,0,0,0,1118,0
2363,2363,41,39834.0,5,0,0,0,0,25379,0
2364,2364,40,51917.0,2,3,1,0,0,53108,1
2365,2365,42,51298.0,7,1,1,0,0,51636,1
2366,2366,17,37871.0,5,0,0,0,0,21214,0
2367,2367,43,45259.0,7,1,0,0,0,37697,0
2368,2368,52,31020.0,2,0,0,0,0,9444,0
2369,2369,36,46116.0,2,1,0,0,0,40316,0
2370,2370,29,35430.0,7,0,0,0,0,17690,0
2371,2371,57,39774.0,3,0,0,0,0,25509,0
2372,2372,48,38029.0,7,0,0,0,0,21932,0
2373,2373,37,53268.0,2,2,1,0,0,56343,1
2374,2374,36,38675.0,6,2,0,1,0,23867,1
2375,2375,43,44441.0,6,0,0,0,0,36260,0
2376,2376,37,41060.0,6,2,0,1,0,29248,1
2377,2377,41,35911.0,4,3,0,1,0,18626,1
2378,2378,43,41803.0,5,1,0,0,0,31169,0
2379,2379,25,43209.0,4,0,0,0,0,34715,0
2380,2380,23,22819.0,7,2,0,1,0,1415,1
2381,2381,35,52610.0,4,0,1,0,0,54916,1
2382,2382,17,35277.0,4,4,0,1,0,17252,1
2383,2383,35,48515.0,7,2,1,1,0,46246,2
2384,2384,39,51506.0,6,1,1,0,0,52315,1
2385,2385,39,67491.0,5,2,1,0,0,94064,1
2386,2386,38,25839.0,4,1,0,0,0,2939,0
2387,2387,25,40983.0,2,1,0,0,0,29052,0
2388,2388,39,49176.0,7,0,1,0,0,47599,1
2389,2389,54,53398.0,6,0,1,0,0,56588,1
2390,2390,49,39893.0,5,3,0,1,0,25723,1
2391,2391,39,41010.0,6,2,0,1,0,29007,1
2392,2392,23,51733.0,5,1,0,0,0,52872,0
2393,2393,55,32023.0,3,3,0,0,0,11447,0
2394,2394,53,38911.0,5,0,0,0,0,23988,0
2395,2395,43,47386.0,7,2,1,1,0,43761,2
2396,2396,40,36707.0,7,4,0,1,0,19486,1
2397,2397,48,41953.0,2,1,0,0,0,31846,0
2398,2398,15,52496.0,5,4,0,1,0,54287,1
2399,2399,32,48050.0,4,0,0,0,0,45069,0
2400,2400,32,75036.0,3,0,1,0,0,112325,1
2401,2401,40,55859.0,7,0,1,0,0,64199,1
2402,2402,37,33258.0,4,0,0,0,0,14109,0
2403,2403,33,54188.0,2,0,0,0,0,57799,0
2404,2404,31,53176.0,7,0,1,0,0,55607,1
2405,2405,32,45382.0,6,3,0,1,0,38060,1
2406,2406,40,45467.0,3,4,0,1,0,38426,1
2407,2407,14,42683.0,6,1,0,0,0,34164,0
2408,2408,49,33938.0,7,1,0,0,0,14787,0
2409,2409,40,45852.0,6,0,0,0,0,39753,0
2410,2410,32,35873.0,3,0,0,0,0,18336,0
2411,2411,39,44187.0,2,7,0,1,0,35788,1
2412,2412,28,37990.0,5,0,0,0,0,21792,0
2413,2413,17,45141.0,5,0,0,0,0,37558,0
2414,2414,22,26065.0,7,0,0,0,0,3367,0
2415,2415,31,14783.0,2,0,0,0,0,105,0
2416,2416,34,53428.0,4,0,1,0,0,56514,1
2417,2417,19,35356.0,4,0,0,0,0,17747,0
2418,2418,61,69165.0,3,1,1,0,0,98739,1
2419,2419,41,55499.0,2,1,0,0,0,62188,0
2420,2420,53,47116.0,1,2,1,0,0,43215,1
2421,2421,47,51478.0,4,0,1,0,0,52382,1
2422,2422,39,46452.0,2,1,0,0,0,40602,0
2423,2423,44,35873.0,3,1,0,0,0,18496,0
2424,2424,59,38192.0,6,0,0,0,0,23088,0
2425,2425,36,46574.0,5,2,0,0,0,41720,0
2426,2426,42,46613.0,3,1,0,0,0,42090,0
2427,2427,30,35283.0,6,1,0,0,0,17090,0
2428,2428,41,24753.0,3,1,0,0,0,2322,0
2429,2429,44,48043.0,3,0,1,0,0,45565,1
2430,2430,62,55529.0,5,1,0,0,0,62460,0
2431,2431,40,42632.0,4,0,1,0,0,33593,1
2432,2432,41,23460.0,5,1,0,0,0,1820,0
2433,2433,43,24843.0,5,2,0,1,1,2366,2
2434,2434,42,40982.0,2,1,0,0,0,28534,0
2435,2435,33,45253.0,5,1,0,0,0,37821,0
2436,2436,30,39035.0,3,1,0,0,0,24509,0
2437,2437,43,17790.0,7,0,0,0,0,252,0
2438,2438,36,64655.0,2,4,1,0,0,87388,1
2439,2439,18,49819.0,7,0,0,0,0,48320,0
2440,2440,38,35360.0,6,2,0,1,0,17815,1
2441,2441,42,42003.0,4,2,0,0,0,31571,0
2442,2442,16,26957.0,3,1,0,0,0,4579,0
2443,2443,30,49748.0,5,0,0,0,0,48102,0
2444,2444,51,74121.0,6,0,1,0,0,111362,1
2445,2445,57,50591.0,3,0,1,0,0,49754,1
2446,2446,39,54926.0,5,2,0,0,0,59443,0
2447,2447,14,53176.0,7,0,1,0,0,55605,1
2448,2448,39,19934.0,6,1,0,0,0,859,0
2449,2449,39,52487.0,6,1,1,0,0,54257,1
2450,2450,37,39262.0,7,2,0,1,0,24781,1
2451,2451,40,54348.0,3,0,1,0,0,57846,1
2452,2452,34,31269.0,4,1,0,0,0,9792,0
2453,2453,62,21818.0,5,0,0,0,1,1191,1
2454,2454,41,46642.0,3,1,0,0,0,42395,0
2455,2455,39,39858.0,5,1,0,0,0,26228,0
2456,2456,21,31350.0,5,2,0,0,0,9738,0
2457,2457,64,50796.0,3,0,1,0,1,50038,2
2458,2458,40,33703.0,4,0,0,0,0,14532,0
2459,2459,49,29942.0,7,1,0,0,0,7623,0
2460,2460,18,44703.0,4,1,0,0,0,37242,0
2461,2461,32,41897.0,2,1,0,0,0,31366,0
2462,2462,24,51006.0,7,1,0,0,0,51045,0
2463,2463,40,46575.0,3,0,0,0,0,41223,0
2464,2464,34,51666.0,6,1,0,0,0,52760,0
2465,2465,39,41965.0,2,1,0,0,0,31807,0
2466,2466,56,41306.0,5,0,0,0,1,30532,1
2467,2467,39,47948.0,3,1,0,0,0,43998,0
2468,2468,34,42295.0,4,1,0,0,0,32578,0
2469,2469,30,31872.0,7,1,0,0,0,10697,0
2470,2470,51,42463.0,4,2,0,0,0,33432,0
2471,2471,42,41314.0,6,5,0,1,0,30483,1
2472,2472,48,43215.0,7,1,0,0,0,34777,0
2473,2473,40,45486.0,5,1,0,0,0,38505,0
2474,2474,34,54875.0,6,2,1,1,0,59490,2
2475,2475,43,46045.0,6,1,0,0,0,39824,0
2476,2476,64,27025.0,6,0,0,0,0,4250,0
2477,2477,32,38898.0,7,1,0,0,0,24376,0
2478,2478,55,63172.0,1,1,1,0,0,83065,1
2479,2479,31,47980.0,5,5,0,1,0,44791,1
2480,2480,54,50805.0,6,1,1,0,0,50168,1
2481,2481,30,54352.0,3,0,1,0,0,58566,1
2482,2482,67,31927.0,1,6,0,0,0,10829,0
2483,2483,34,41088.0,7,0,0,0,0,29636,0
2484,2484,38,42412.0,2,0,0,0,0,32956,0
2485,2485,42,20701.0,7,3,0,1,0,995,1
2486,2486,36,51513.0,2,0,0,0,0,52507,0
2487,2487,17,35945.0,7,1,0,0,0,18387,0
2488,2488,36,54382.0,5,3,1,1,0,58097,2
2489,2489,56,48456.0,1,0,1,0,1,46250,2
2490,2490,46,26095.0,1,0,0,0,0,3361,0
2491,2491,43,40960.0,4,5,0,1,0,28099,1
2492,2492,54,56308.0,2,0,1,0,0,66127,1
2493,2493,31,30820.0,6,1,0,0,0,8626,0
2494,2494,43,72859.0,2,1,1,0,0,109922,1
2495,2495,53,35361.0,3,1,0,0,0,17784,0
2496,2496,30,39782.0,7,0,0,0,0,25438,0
2497,2497,38,42554.0,2,0,0,0,0,33644,0
2498,2498,22,39732.0,6,1,0,0,0,25343,0
2499,2499,46,44745.0,6,0,0,0,0,37007,0
2500,2500,25,32692.0,7,1,0,0,0,13342,0
2501,2501,41,48081.0,2,1,1,0,0,45913,1
2502,2502,43,45705.0,4,1,0,0,0,39021,0
2503,2503,35,37258.0,6,1,0,0,0,20160,0
2504,2504,31,35362.0,6,0,0,0,0,17976,0
2505,2505,47,54894.0,5,4,1,1,0,59965,2
2506,2506,51,44715.0,4,3,0,1,0,37229,1
2507,2507,28,39961.0,6,1,0,0,0,26499,0
2508,2508,47,62149.0,6,2,1,0,0,80643,1
2509,2509,49,64557.0,5,0,1,0,0,85769,1
2510,2510,34,48016.0,3,1,0,0,0,45056,0
2511,2511,52,36027.0,4,0,0,0,0,18890,0
2512,2512,45,43148.0,6,0,0,0,0,34621,0
2513,2513,54,18819.0,1,0,0,0,1,580,1
2514,2514,53,36979.0,5,0,0,0,0,19803,0
2515,2515,38,55631.0,3,3,1,0,0,62851,1
2516,2516,36,49906.0,6,1,1,0,0,48639,1
2517,2517,38,35134.0,5,1,0,0,0,16503,0
2518,2518,47,50589.0,3,1,1,0,0,49662,1
2519,2519,32,45382.0,6,3,0,1,0,38060,1
2520,2520,45,23480.0,5,3,0,1,0,1859,1
2521,2521,18,38189.0,7,0,0,0,0,22673,0
2522,2522,31,35121.0,6,1,0,0,0,16449,0
2523,2523,25,47241.0,6,0,0,0,0,43379,0
2524,2524,39,35852.0,5,0,0,0,0,18374,0
2525,2525,40,37515.0,5,4,0,1,0,20621,1
2526,2526,39,31023.0,4,3,0,1,0,9282,1
2527,2527,40,35382.0,6,0,0,0,0,17457,0
2528,2528,34,48025.0,5,0,0,0,0,44808,0
2529,2529,29,26963.0,3,3,0,0,0,4466,0
2530,2530,25,42078.0,3,1,0,0,0,32022,0
2531,2531,56,47951.0,1,1,1,0,0,45009,1
2532,2532,25,37520.0,3,3,0,0,0,20354,0
2533,2533,43,56724.0,5,3,1,1,0,68041,2
2534,2534,57,39946.0,6,1,0,0,0,26026,0
2535,2535,48,45665.0,2,0,0,0,0,39211,0
2536,2536,24,33640.0,2,0,0,0,0,14366,0
2537,2537,65,38037.0,2,1,0,0,0,21503,0
2538,2538,41,45691.0,3,0,0,0,0,39276,0
2539,2539,38,32921.0,5,0,0,0,0,13546,0
2540,2540,47,52559.0,5,1,1,0,0,54866,1
2541,2541,27,50616.0,3,1,0,0,0,49676,0
2542,2542,41,55499.0,2,1,0,0,0,62188,0
2543,2543,40,39286.0,2,2,0,0,0,24896,0
2544,2544,36,50177.0,5,1,0,0,0,49295,0
2545,2545,31,17751.0,4,2,0,0,0,339,0
2546,2546,28,55274.0,2,1,1,0,0,60559,1
2547,2547,25,50140.0,3,3,0,0,0,49127,0
2548,2548,40,46109.0,6,1,0,0,0,40264,0
2549,2549,34,17751.0,2,0,0,0,0,281,0
2550,2550,42,37767.0,5,0,0,0,0,21032,0
2551,2551,45,42463.0,6,1,0,0,0,33488,0
2552,2552,46,32162.0,4,1,0,0,0,12184,0
2553,2553,50,29765.0,5,0,0,0,0,7361,0
2554,2554,45,31330.0,4,1,0,0,0,9666,0
2555,2555,45,41630.0,4,0,0,0,0,30922,0
2556,2556,50,49917.0,6,1,1,0,0,48570,1
2557,2557,43,51042.0,3,2,1,0,0,50725,1
2558,2558,36,46645.0,5,2,0,0,0,42340,0
2559,2559,66,51385.0,3,0,0,0,1,51893,1
2560,2560,23,37667.0,6,0,0,0,0,20987,0
